Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
247423,19/09/2020 19:56,3529597930342630,fraud_Pouros-Haag,shopping_pos,6.46,Melissa,Rodriguez,F,81708 Christopher Plaza,Jordanville,NY,13361,42.8948,-74.8209,824,Travel agency manager,01/09/1985,2408eca2739e4486216e8f271350bfda,1379620561,42.481638,-75.244433,0
247434,19/09/2020 20:02,3595192916105580,fraud_Gottlieb-Hansen,personal_care,5.29,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",14/05/1993,9fdac449e638c1f2dc9944e64cea6943,1379620940,36.054713,-79.653234,0
247483,19/09/2020 20:25,2288813824604470,fraud_Homenick LLC,personal_care,9.3,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,29/08/1981,0774ef396efa14fc853b12a66673f2e2,1379622331,40.219488,-73.297464,0
247532,19/09/2020 20:51,583699482621,fraud_Skiles LLC,home,78.5,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",22/07/1936,4c3a4adf04ee973d6cb300045f10ba2d,1379623896,45.28279,-89.416111,0
247552,19/09/2020 21:03,38052002992326,fraud_Ullrich Ltd,kids_pets,18.14,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,11/09/1995,634ff823978f93099ebb92b45a165dc4,1379624605,31.140866,-95.997904,0
247648,19/09/2020 22:03,4423489490781400,fraud_Barton LLC,kids_pets,90.13,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,06/03/1957,b9b8a9a984bb6b7149795cc721073073,1379628214,42.624548,-90.163115,0
247678,19/09/2020 22:19,3567879740649740,fraud_Kautzer and Sons,personal_care,4.64,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",14/08/1958,a5a5d07f3e216e0d149d50851670099f,1379629147,45.025349,-75.445252,0
247693,19/09/2020 22:25,4935858973307490,fraud_Cormier LLC,health_fitness,75.66,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.174,1841,Film/video editor,01/06/1975,fc5e56e3f80e7cfbb3d220f940e0d7d3,1379629505,32.892915,-82.705693,0
247711,19/09/2020 22:38,36722699017270,fraud_Dare-Gibson,health_fitness,71.6,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,28/10/1987,cbb3157752fa4c7ecab3d54e0aefcfc9,1379630324,32.972984,-110.129577,0
247727,19/09/2020 22:54,3525590521269770,fraud_Bednar PLC,kids_pets,37.7,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,20/07/1984,0526cf4b59794e76c45833d291222a8f,1379631251,36.189221,-79.695988,0
247753,19/09/2020 23:09,6597888193422450,fraud_Daugherty-Thompson,food_dining,51.07,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,23/08/1964,1327258208f098ffa0b958b04dca3b22,1379632144,33.145594,-97.754044,0
247765,19/09/2020 23:14,4342532437704180,fraud_Dare-Gibson,health_fitness,56.68,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,16/02/1994,721384cc63712a7c9c04571f7c48a257,1379632473,41.452902,-75.852512,0
247991,20/09/2020 01:49,3564839259330460,fraud_Goodwin-Nitzsche,grocery_pos,135.55,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,31/03/1959,859ff89343577db5ff021271a74f11a6,1379641780,37.454597,-121.373398,0
248003,20/09/2020 01:56,6011860238257910,fraud_Morissette PLC,shopping_pos,2.4,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",06/07/1952,797db81109a680a3aab781046b5788c6,1379642171,36.603427,-97.590947,0
248044,20/09/2020 02:18,4311368326621410000,fraud_Hermann-Gaylord,misc_pos,1.91,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,21/09/1969,92ef000efb6acd2172b2201a46779ee9,1379643520,41.544433,-102.312221,0
248146,20/09/2020 03:29,6011399591920180,"fraud_Huel, Hammes and Witting",grocery_pos,139.29,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,14/10/1973,03bce09aa0c76080b30051368b4f2b5a,1379647786,42.558987,-73.943411,0
248150,20/09/2020 03:31,3547560454237870,fraud_Sporer Inc,gas_transport,44.08,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",21/12/1966,9a9a22ab946aad14ac61785c4419839f,1379647910,45.028956,-85.251012,0
248185,20/09/2020 03:52,4997733566924480,fraud_Koss and Sons,gas_transport,51.43,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,06/08/1971,35446a9fdf0e61a06f5c6f34d44a4aa0,1379649159,44.227626,-92.036531,0
248263,20/09/2020 04:57,3581130339108560,"fraud_Daugherty, Pouros and Beahan",shopping_pos,8.42,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,15/03/1964,040ff6da0008c57f6215a3143e093d0d,1379653056,40.338827,-81.173147,0
248331,20/09/2020 05:44,371985236239474,fraud_Huels-Nolan,gas_transport,42.27,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",09/06/1949,4f5efffb4f1734fb2248367c1c99f8df,1379655856,42.333298,-75.341485,0
248467,20/09/2020 07:09,3513506355699490,fraud_Eichmann-Russel,misc_pos,455.25,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",29/05/1966,1205fba04e26944011ea1698dce117b1,1379660992,31.510511,-89.542385,0
248578,20/09/2020 08:26,6011252220172070,"fraud_Harris, Gusikowski and Heaney",grocery_net,19.55,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",19/12/2001,d38137a4f041c0cd172443418a50f3c2,1379665567,43.528253,-96.853324,0
248600,20/09/2020 08:40,30344654314976,fraud_Ledner-Pfannerstill,gas_transport,82.54,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),27/05/1967,4008f19c720fb1b5e40db1293afff7bb,1379666434,39.472473,-121.111232,0
248651,20/09/2020 09:13,4992346398065150000,fraud_Durgan-Auer,misc_net,28.58,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,09/01/1956,660fe74f2f21402bba290d3640621a82,1379668408,41.438993,-89.774385,0
248725,20/09/2020 09:56,4451952084362880,"fraud_Hayes, Marquardt and Dibbert",misc_net,80.4,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,30/07/1980,8a554e714472493df3b52a63dd95a380,1379670973,33.842522,-101.428864,0
248879,20/09/2020 11:51,4260059589824230,fraud_Conroy-Cruickshank,gas_transport,62.2,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,69201,42.8062,-100.6215,4005,Network engineer,15/03/1945,7481f75590534eba8b11a112d698ab71,1379677895,43.09415,-100.546986,0
248954,20/09/2020 12:24,6011893664860910,fraud_Jakubowski Inc,home,189.16,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,31/07/1975,83c601bf6bf47762336eb6e17bae6e77,1379679873,38.958672,-104.14469,0
248998,20/09/2020 12:39,3591919803438420,fraud_Beier LLC,entertainment,2.49,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,25/07/1987,352b748c5effad4140a2c0eea0e93b2a,1379680784,28.14069,-81.687927,0
249017,20/09/2020 12:48,4364010865167160,"fraud_Hagenes, Kohler and Hoppe",food_dining,71.61,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,12/03/1997,fe769baf671adca5f68be781554e61a1,1379681312,38.962624,-119.609308,0
249039,20/09/2020 12:59,3500969075198070,"fraud_Lowe, Dietrich and Erdman",kids_pets,20.43,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,31/05/1999,ee9cc618bf0da8e88292a33a37e26d94,1379681955,47.08132,-116.604728,0
249104,20/09/2020 13:28,2283743876903620,fraud_Kerluke Inc,misc_net,3.19,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,27/12/1997,88aab6abc2b2d90a28d206efc601466a,1379683724,33.243749,-84.083693,0
249148,20/09/2020 13:48,3511378610369890,fraud_Douglas-White,entertainment,12.69,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,01/04/1973,73167628a43ce910309048907f60a3c1,1379684910,35.294557,-87.246504,0
249155,20/09/2020 13:51,4302480582202070,fraud_Hermann and Sons,shopping_pos,81.74,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25/05/1995,26fb2b96028453d1fa96e4141a51e525,1379685070,42.575132,-85.664199,0
249161,20/09/2020 13:56,213191402330021,fraud_Romaguera and Sons,travel,1.35,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",18/03/2004,773726841702b230d0d03e20bee9afd7,1379685371,42.254058,-87.45626,0
249222,20/09/2020 14:21,4169759661243560,"fraud_Kerluke, Considine and Macejkovic",misc_net,12.81,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,15/02/1972,d2348ba87c18f52f1401ea462abbd67d,1379686883,40.683825,-75.874417,0
249228,20/09/2020 14:22,38530489946071,fraud_Hudson-Grady,shopping_pos,127.73,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,14/05/1989,d839243b2331dfac9f8846b0661d3c1d,1379686977,35.728263,-82.827224,0
249246,20/09/2020 14:30,3540075240003190,fraud_Brown-Greenholt,entertainment,6.47,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27/01/1987,c6cd4db2594df74f37a9e8f123cfc30c,1379687405,44.279983,-93.889428,0
249253,20/09/2020 14:31,4653879239169990,"fraud_Hintz, Bauch and Smith",health_fitness,88.24,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",06/06/1999,9a2a00a4d7d9c53a336f82bf789a4296,1379687477,37.108391,-86.396911,0
249625,20/09/2020 17:17,630424987505,fraud_Boyer PLC,misc_pos,295.77,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,29/08/1981,3773d90b0383ac2b4585291cb7269084,1379697469,40.142023,-80.207967,0
249701,20/09/2020 17:52,30270432095985,"fraud_Monahan, Hermann and Johns",travel,7.78,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,28/11/1972,c6e5ee3aeaa57c3f9d8f4e8c94df0004,1379699547,40.181695,-90.546367,0
249749,20/09/2020 18:14,376445266762684,fraud_Schuppe LLC,entertainment,149.41,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,11/02/1982,50566ea1ff606389f19b6156dd16fe59,1379700854,41.219116,-101.705184,0
249771,20/09/2020 18:23,36581538659449,fraud_Veum-Koelpin,travel,4.54,Brandon,Bridges,M,957 Miller Falls,Apison,TN,37302,35.0149,-85.0164,3730,Occupational therapist,28/01/1991,e7bf38cbf132271b4536a1583c9a91e7,1379701385,34.082975,-84.892059,0
249807,20/09/2020 18:34,180048185037117,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,31.46,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,19/07/1974,3c9d9207ff91382458a50cc566b9f9a3,1379702089,40.83534,-74.190159,0
249848,20/09/2020 18:53,2720433095629870,"fraud_Schiller, Blanda and Johnson",home,170.6,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",22/08/1997,2dc1f3344be456a91f5111b1343ae3b5,1379703226,44.782669,-70.919552,0
249890,20/09/2020 19:16,4449530933957320,"fraud_Hartmann, Rowe and Hermann",travel,8.72,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,05/07/1954,779d0ea14da95017808d617dd1ac2701,1379704570,37.585547,-122.439167,0
249908,20/09/2020 19:22,213195754007681,fraud_Kozey-Kuhlman,personal_care,82.37,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,24/07/1969,4e8a4e335fcc8a883c557e0791f692ae,1379704951,40.440783,-92.35551,0
249937,20/09/2020 19:38,213156747557083,fraud_Sawayn PLC,shopping_pos,6.26,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,30/07/1982,d828e3c780bd597bf07e2f6f33cd8c51,1379705915,34.470776,-118.771464,0
250036,20/09/2020 20:26,3576021480694160,"fraud_Greenfelder, Bartoletti and Davis",misc_net,1.79,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,30/12/2004,807cb002fd9c5770e822f12e67b52e40,1379708772,38.348134,-95.450672,0
250153,20/09/2020 21:17,377234009633447,"fraud_Runte, Green and Emard",health_fitness,1.91,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,14/02/1966,bf3115928e91b59584a01cb06bc631c6,1379711831,39.527244,-78.600847,0
250235,20/09/2020 21:50,4335531783520910,fraud_Hyatt-Blick,travel,4.93,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,20/05/1998,614c58e82c811a8ec85bb1420afa6a21,1379713821,39.318658,-91.489461,0
250478,20/09/2020 23:35,4681601008538160,fraud_Connelly PLC,food_dining,13.44,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,12/08/1977,e416c0995e7a5b87810716d53654822d,1379720124,40.086209,-79.733435,0
250649,21/09/2020 01:18,4981132848794,fraud_Schumm PLC,shopping_net,2.21,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,03/04/1946,24b203cbffaf79c3d61a520daf72f321,1379726323,39.979744,-80.797103,0
250666,21/09/2020 01:30,3585052663373890,fraud_Prohaska-Murray,gas_transport,81.22,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,28/12/1963,7a301bd0b53e177b1dc65e8e7502bcaa,1379727028,42.337532,-74.932847,0
250838,21/09/2020 03:07,3591919803438420,fraud_Harris Inc,gas_transport,55.88,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,25/07/1987,4e84c8e2b4b093f43e5c27aab7eeb305,1379732869,29.29401,-81.239744,0
250908,21/09/2020 03:48,2297447006766550,fraud_Hamill-Daugherty,misc_net,106.98,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,13/01/1960,56de64b81a4514bc8c094772829c4d77,1379735287,39.783898,-87.963106,0
250953,21/09/2020 04:07,4247921790666,fraud_McDermott-Weimann,grocery_pos,53.37,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,09/03/1939,ed2884848cc88c3c5d3f994838e50b1f,1379736451,40.043916,-83.1794,0
250967,21/09/2020 04:15,36721445180895,fraud_Stamm-Rodriguez,misc_pos,9.15,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,01/07/1968,8522b3523547618127f1cf563da0419c,1379736929,42.86147,-74.925374,0
251008,21/09/2020 04:34,213124978348176,fraud_Lockman Ltd,grocery_pos,121.22,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,04/06/1962,87037b28f4a2f920f9b208beb83c31e6,1379738082,42.664422,-77.865423,0
251011,21/09/2020 04:36,573283817795,"fraud_Kuhic, Bins and Pfeffer",shopping_net,529.46,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",17/04/1950,390c60ef401aa8b8e68d9bf98c8fc396,1379738184,42.403382,-71.888685,0
251015,21/09/2020 04:37,30199621383748,"fraud_Goldner, Kovacek and Abbott",grocery_pos,162.63,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,23/03/1977,5a0a2bf902eef898911696a697d6d4c2,1379738258,33.575556,-96.744017,0
251025,21/09/2020 04:42,6011934240159560,fraud_Morar Inc,grocery_net,52.02,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",02/11/1974,985d27b732c835e3933e2ba39ef4a69a,1379738567,43.300127,-69.553288,0
251124,21/09/2020 05:40,30199621383748,fraud_Koepp-Witting,grocery_pos,179.6,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,23/03/1977,72ca26a5d930c2fafda12ebc477c5ca5,1379742050,33.323339,-96.577937,0
251143,21/09/2020 05:57,4561892980175,fraud_O'Keefe-Hudson,grocery_pos,95.42,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,10/02/1968,4f2d0a12edea8b0a0fa42934d638a1bf,1379743040,38.767745,-86.720882,0
251179,21/09/2020 06:18,630441765090,"fraud_Raynor, Reinger and Hagenes",gas_transport,61.58,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,26/07/1965,c67901cb666f54b820ebc92d8d65f876,1379744292,32.244877,-99.288936,0
251264,21/09/2020 07:08,5501083170975650,fraud_Barton Inc,grocery_pos,93.41,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,04/01/1966,8e56c1f900ba917cab9d171f6e946116,1379747323,41.838735,-81.530212,0
251270,21/09/2020 07:12,4384910379661760,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,6.98,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,24/04/1949,c186917b427d483a97c39617e209f5c3,1379747527,46.246531,-96.680943,0
251284,21/09/2020 07:19,4708992452821230,fraud_Padberg-Welch,grocery_pos,135.64,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",08/09/1938,037df9410d3dd92c57ef738e317b4aa9,1379747948,36.515616,-91.005701,0
251329,21/09/2020 07:45,502038091380,fraud_Cummings Group,grocery_net,49.55,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",18/03/1980,754263a2725ad3526a74f8385e77f61a,1379749508,36.745022,-92.326093,0
251387,21/09/2020 08:12,4769426683924050000,"fraud_Rowe, Batz and Goodwin",grocery_pos,132.53,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,22/08/1954,0be9960f9ebd26cfa12d0bdd07286b80,1379751178,41.362785,-76.475677,0
251455,21/09/2020 08:51,4917226033950,fraud_Nader-Heller,misc_net,4.77,Adam,Keller,M,32600 Cobb Curve,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,17/09/1932,4bc3192d8c357c19f24c747447f15b99,1379753519,32.017849,-86.817226,0
251495,21/09/2020 09:10,30033162392091,fraud_Denesik and Sons,shopping_pos,140.66,Kevin,Summers,M,7302 Samantha Mission,Carroll,NE,68723,42.277,-97.1926,566,Metallurgist,26/01/1975,edf151ee798ba63d45be990d09ef8e46,1379754600,43.106249,-96.679854,0
251529,21/09/2020 09:30,4424338559877960,"fraud_Terry, Johns and Bins",misc_pos,37.83,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,12/11/1957,54a277240ae5e40df89af08d55a77993,1379755858,41.499281,-83.222959,0
251615,21/09/2020 10:21,6592861994408650,fraud_Brown PLC,misc_net,7.71,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,12/06/1983,6e7cbd628f5654710a9aeca9bd832ef6,1379758899,43.376892,-77.926853,0
251619,21/09/2020 10:24,5596347693144590,fraud_Hickle Group,shopping_pos,2.52,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",23/04/1941,2f7e796c09bc7e725c01410430503cb0,1379759065,29.185546,-91.136138,0
251695,21/09/2020 11:02,630423337322,fraud_Heidenreich PLC,grocery_pos,87.21,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,21/06/1978,5603ae0b690ee284df7bdf1c259d7e45,1379761331,48.603303,-118.475015,0
251766,21/09/2020 11:49,4428154703770710,fraud_Johns Inc,entertainment,15.8,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,30/06/1943,95057d4052b40a0a4287a9a0aed366b8,1379764179,46.53,-117.255255,0
251779,21/09/2020 11:57,6011367958204270,"fraud_Raynor, Reinger and Hagenes",gas_transport,37.6,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,15/09/1988,fdf9a0fdcc22831c1453e016512e070d,1379764644,41.638353,-81.366475,0
251822,21/09/2020 12:10,2291163933867240,"fraud_Hettinger, McCullough and Fay",home,13.8,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,19/03/1968,37c7dc1a49f59e84e658d136d5957890,1379765422,33.241059,-80.364706,0
251865,21/09/2020 12:30,4311368326621410000,"fraud_Dare, Fritsch and Zboncak",health_fitness,26.98,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,21/09/1969,d403b9898708f13e835aec60b8025220,1379766626,41.243414,-102.957957,0
251909,21/09/2020 12:49,4653879239169990,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,1.74,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",06/06/1999,fc167acaed54cf6dfa5033ea46be304d,1379767794,37.079673,-86.47036,0
251911,21/09/2020 12:53,4045036286570100000,fraud_Hirthe-Beier,health_fitness,2.12,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,15/07/1928,342e842fab4dca387bb71a8608652062,1379767987,40.365539,-75.062309,0
251924,21/09/2020 12:59,581686439828,"fraud_Hettinger, McCullough and Fay",home,63.11,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,28/07/1973,ee35c7f643e1287ead11780477641f57,1379768383,42.064146,-80.279625,0
251932,21/09/2020 13:03,38199021865320,fraud_Schulist Ltd,food_dining,62.81,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196,-72.3001,477,Naval architect,15/04/1988,c3543b8d7893788bc7e387ea8b37ff3b,1379768625,42.956574,-73.034155,0
251948,21/09/2020 13:09,6535328428560430,fraud_Thompson-Gleason,health_fitness,63.18,Michelle,Beck,F,2887 Olson Road Suite 439,Minneapolis,MN,55428,45.0632,-93.3811,1022298,Analytical chemist,28/10/1967,e39f314e659913cceb092d20e2e4174d,1379768998,44.978369,-93.877666,0
251965,21/09/2020 13:17,30082025922891,fraud_Quitzon-Goyette,home,94.23,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",23/06/1934,3e95387963f3d09a6f250c46c1ad22c1,1379769448,25.199951,-82.640266,0
252074,21/09/2020 13:53,375974680629816,fraud_Kerluke Inc,misc_net,5.44,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,06/04/1973,83e35943e9edec2cc3faf1b60fe8b020,1379771587,41.999847,-73.593181,0
252079,21/09/2020 13:54,4997733566924480,fraud_Leannon-Ward,food_dining,113.22,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,06/08/1971,6f86082696b78e64d7f9623a95b64250,1379771689,44.207602,-92.534682,0
252159,21/09/2020 14:30,375974680629816,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,1.41,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,06/04/1973,d1455e98f600ad49d9a0b622248fda54,1379773825,41.153809,-72.800671,0
252352,21/09/2020 15:46,6011438889172900,fraud_Altenwerth-Kilback,home,28.39,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,08/04/1993,d27a26778d6307b0c259628f175d0a28,1379778374,35.157303,-91.634738,0
252408,21/09/2020 16:06,6011693194885790,fraud_Leannon-Ward,food_dining,4.71,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",04/12/1995,14537ad6217d12453b377c515a5c19b1,1379779598,45.947144,-92.905954,0
252448,21/09/2020 16:21,180048185037117,fraud_Harris Group,food_dining,103.93,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,19/07/1974,35439ab760896144fe459c8cfafe3cb1,1379780476,41.022035,-73.86552,0
252478,21/09/2020 16:32,4610064888664700,fraud_Boyer PLC,misc_pos,95.54,Tammy,Maldonado,F,3312 Rachel Parks Suite 474,Stittville,NY,13469,43.2229,-75.2899,847,Systems analyst,11/01/1996,0c32ebe01acdf0d71172aced8832c84d,1379781147,42.926236,-75.478407,0
